"exp_index","subject","scenario","person","responsibility_openness","responsibility_conscientiousness","responsibility_extraversion","responsibility_agreeableness","responsibility_neuroticism","openness","conscientiousness","extraversion","agreeableness","neuroticism","total_failed_attention_checks"
"exp2",92,16,2,57,0,25,0,0,40,20,40,60,40,0
"exp2",92,16,3,100,12,0,0,0,100,80,0,40,40,0
"exp2",92,16,4,0,16,91,21,0,0,100,100,80,40,0
"exp2",92,16,5,0,0,27,0,0,0,40,40,40,20,0
"exp2",92,17,1,48,9,0,0,74,20,20,100,20,60,0
"exp2",92,17,2,0,94,0,0,0,60,100,40,0,0,0
"exp2",92,17,3,12,80,0,14,50,20,40,0,40,40,0
"exp2",92,17,4,5,94,0,0,0,20,80,0,0,0,0
"exp2",92,17,5,14,7,0,75,93,40,20,80,100,80,0
"exp2",92,18,1,39,0,0,0,0,40,40,20,60,40,0
"exp2",92,18,2,0,0,0,0,30,0,0,20,0,60,0
"exp2",92,18,3,11,0,9,0,21,20,40,100,80,60,0
"exp2",92,18,4,0,0,0,0,15,0,20,0,100,40,0
"exp2",92,18,5,59,0,0,0,31,100,40,40,60,80,0
"exp2",92,19,1,0,72,0,69,0,0,40,60,80,0,0
"exp2",92,19,2,0,0,0,61,62,80,0,60,80,60,0
"exp2",92,19,3,0,24,0,67,6,40,40,0,80,20,0
"exp2",92,19,4,0,63,0,63,90,60,60,100,60,60,0
"exp2",92,19,5,0,0,0,64,91,60,0,60,80,60,0
"exp2",92,20,1,0,0,0,0,100,20,20,20,100,100,0
"exp2",92,20,2,0,0,0,0,84,20,100,0,60,80,0
"exp2",92,20,3,0,0,0,0,41,100,80,40,0,20,0
"exp2",92,20,4,0,0,0,0,38,0,100,80,20,20,0
"exp2",92,20,5,0,0,0,0,100,100,20,40,60,100,0
"exp2",93,1,1,79,99,85,84,8,80,80,100,80,40,0
"exp2",93,1,2,60,53,37,76,0,40,20,20,100,0,0
"exp2",93,1,3,75,81,27,2,25,80,60,20,0,80,0
"exp2",93,1,4,63,56,63,78,0,60,40,40,80,0,0
"exp2",93,1,5,65,37,2,76,12,60,20,0,60,40,0
"exp2",93,2,1,38,0,60,88,16,20,0,40,100,40,0
"exp2",93,2,2,60,55,89,54,11,60,60,40,40,100,0
"exp2",93,2,3,57,42,88,70,0,60,60,80,60,0,0
"exp2",93,2,4,10,5,10,66,24,0,60,0,60,40,0
"exp2",93,2,5,82,33,15,2,2,100,40,20,0,0,0
"exp2",93,3,1,87,100,95,95,6,100,60,60,80,40,0
"exp2",93,3,2,25,34,95,74,32,0,0,100,20,100,0
"exp2",93,3,3,73,89,61,63,14,60,60,20,40,20,0
"exp2",93,3,4,63,37,49,94,10,60,0,20,100,20,0
"exp2",93,3,5,54,100,59,73,13,60,100,40,80,60,0
"exp2",93,4,1,92,21,84,21,20,100,20,80,0,40,0
"exp2",93,4,2,82,39,82,11,3,60,20,40,0,20,0
"exp2",93,4,3,11,73,99,69,11,0,60,80,20,60,0
"exp2",93,4,4,53,65,79,77,3,20,40,80,20,100,0
"exp2",93,4,5,95,95,18,94,7,100,100,0,80,60,0
"exp2",93,5,1,12,92,32,79,50,100,80,40,100,80,0
"exp2",93,5,2,15,76,26,70,60,40,40,40,40,100,0
"exp2",93,5,3,17,24,50,93,3,40,0,80,100,0,0
"exp2",93,5,4,10,59,36,63,74,20,20,40,20,100,0
"exp2",93,5,5,20,54,5,5,61,80,20,0,0,80,0
"exp2",93,6,1,19,89,40,39,20,20,60,40,80,40,0
"exp2",93,6,2,24,96,39,44,40,40,80,80,80,40,0
"exp2",93,6,3,40,79,45,39,40,80,60,40,80,40,0
"exp2",93,6,4,0,20,40,50,70,0,0,100,80,100,0
"exp2",93,6,5,29,39,40,49,70,100,20,60,60,80,0
"exp2",93,7,1,20,76,79,4,0,60,80,80,0,0,0
"exp2",93,7,2,87,11,50,43,10,100,0,60,40,20,0
"exp2",93,7,3,83,40,12,0,28,80,40,0,0,60,0
"exp2",93,7,4,50,0,5,66,2,60,0,0,100,20,0
"exp2",93,7,5,54,84,16,39,29,60,100,20,40,40,0
"exp2",93,8,1,0,20,9,96,4,0,0,60,100,0,0
"exp2",93,8,2,40,98,40,95,0,60,100,100,60,0,0
"exp2",93,8,3,25,88,15,88,69,60,80,80,60,60,0
"exp2",93,8,4,21,98,15,75,59,20,100,60,40,100,0
"exp2",93,8,5,11,60,15,50,49,20,40,60,40,60,0
"exp2",93,9,1,20,0,69,11,0,0,0,40,20,0,0
"exp2",93,9,2,30,0,95,31,0,80,20,100,80,100,0
"exp2",93,9,3,11,12,6,79,25,40,100,20,80,80,0
"exp2",93,9,4,49,7,85,2,0,80,20,100,20,0,0
"exp2",93,9,5,29,11,69,6,4,40,60,80,20,80,0
"exp2",93,10,1,75,37,41,80,39,40,80,0,100,40,0
"exp2",93,10,2,3,15,99,10,72,0,60,100,0,80,0
"exp2",93,10,3,79,4,86,24,55,80,20,80,20,80,0
"exp2",93,10,4,80,10,100,49,60,60,60,100,40,80,0
"exp2",93,10,5,11,7,93,50,10,0,80,60,60,0,0
"exp2",93,11,1,87,0,99,1,5,100,0,40,0,60,0
"exp2",93,11,2,78,39,53,78,33,40,40,20,80,40,0
"exp2",93,11,3,20,68,97,96,16,0,80,80,80,40,0
"exp2",93,11,4,57,44,100,96,14,20,100,100,100,40,0
"exp2",93,11,5,79,6,99,89,1,60,20,100,60,40,0
"exp2",93,12,1,89,40,21,84,0,60,100,0,80,0,0
"exp2",93,12,2,86,0,100,0,0,60,0,100,0,80,0
"exp2",93,12,3,93,0,79,89,0,80,60,60,80,0,0
"exp2",93,12,4,100,21,80,69,33,100,40,40,20,60,0
"exp2",93,12,5,88,12,60,93,10,60,20,40,100,40,0
"exp2",93,13,1,64,30,44,79,21,20,80,20,60,20,0
"exp2",93,13,2,92,65,91,63,0,60,80,100,20,0,0
"exp2",93,13,3,59,7,93,78,79,20,0,100,40,100,0
"exp2",93,13,4,20,50,71,11,63,0,40,60,0,80,0
"exp2",93,13,5,53,52,74,10,20,20,60,60,0,40,0
"exp2",93,14,1,97,16,87,60,0,100,100,80,40,20,0
"exp2",93,14,2,50,1,55,0,0,20,20,20,0,20,0
"exp2",93,14,3,91,9,67,78,16,80,40,40,60,80,0
"exp2",93,14,4,98,2,17,58,2,100,40,0,40,40,0
"exp2",93,14,5,80,0,10,9,4,40,0,0,0,20,0
"exp2",93,15,1,65,9,30,78,11,20,60,20,80,20,0
"exp2",93,15,2,99,15,60,88,0,100,40,80,100,0,0
"exp2",93,15,3,99,60,30,40,0,100,100,20,20,0,0
"exp2",93,15,4,76,13,60,68,9,40,40,100,40,40,0
"exp2",93,15,5,57,13,59,79,8,20,80,80,40,60,0
"exp2",93,16,1,97,0,95,73,6,80,0,80,20,80,0
"exp2",93,16,2,88,3,93,4,0,60,20,100,0,0,0
"exp2",93,16,3,63,3,79,75,19,20,20,20,20,60,0
"exp2",93,16,4,83,18,74,92,10,40,80,20,80,100,0
"exp2",93,16,5,69,20,78,83,3,20,20,40,80,60,0
"exp2",93,17,1,24,42,5,6,69,60,40,100,60,60,0
"exp2",93,17,2,6,20,0,10,77,100,60,0,80,80,0
"exp2",93,17,3,1,1,7,30,49,20,20,80,80,20,0
"exp2",93,17,4,0,4,3,30,66,60,40,40,40,40,0
"exp2",93,17,5,1,2,0,26,89,20,20,80,100,100,0
"exp2",93,18,1,30,0,10,6,79,40,100,20,20,80,0
"exp2",93,18,2,58,0,0,0,49,80,40,0,0,20,0
"exp2",93,18,3,39,0,69,0,0,80,80,80,0,20,0
"exp2",93,18,4,56,0,89,25,70,80,80,100,40,100,0
"exp2",93,18,5,0,7,54,4,60,0,80,40,20,60,0
"exp2",93,19,1,7,100,13,59,3,0,80,0,40,40,0
"exp2",93,19,2,79,88,0,87,25,60,60,0,100,100,0
"exp2",93,19,3,60,88,50,50,0,20,60,20,20,0,0
"exp2",93,19,4,63,83,49,76,20,100,60,20,40,20,0
"exp2",93,19,5,81,87,0,55,0,80,60,0,60,0,0
"exp2",93,20,1,3,40,1,0,85,100,60,100,0,40,0
"exp2",93,20,2,2,47,2,2,98,0,40,20,20,100,0
"exp2",93,20,3,7,29,0,31,94,80,40,0,100,80,0
"exp2",93,20,4,0,66,31,3,21,40,100,80,60,0,0
"exp2",93,20,5,10,15,3,1,99,40,0,20,20,100,0
"exp2",94,1,1,20,20,83,55,0,0,40,80,40,0,0
"exp2",94,1,2,48,42,2,2,5,60,20,0,0,40,0
"exp2",94,1,3,69,28,72,18,19,100,20,100,0,60,0
"exp2",94,1,4,77,25,13,76,2,100,20,20,100,0,0
"exp2",94,1,5,8,23,74,91,31,0,60,100,80,60,0
"exp2",94,2,1,99,3,5,6,17,100,0,0,0,60,0
"exp2",94,2,2,82,78,52,57,29,80,80,20,60,20,0
"exp2",94,2,3,75,29,35,2,13,100,20,40,0,20,0
"exp2",94,2,4,84,81,3,66,1,100,80,0,60,0,0
"exp2",94,2,5,46,73,39,95,13,40,60,40,60,40,0
"exp2",94,3,1,22,68,70,5,81,0,60,80,20,100,0
"exp2",94,3,2,51,53,23,67,66,80,40,0,40,40,0
"exp2",94,3,3,8,63,19,73,84,0,60,40,100,100,0
"exp2",94,3,4,49,46,40,53,75,60,40,20,40,100,0
"exp2",94,3,5,11,44,33,37,43,0,80,40,40,40,0
"exp2",94,4,1,73,57,88,87,14,80,40,60,40,60,0
"exp2",94,4,2,45,26,84,100,0,20,40,60,100,0,0
"exp2",94,4,3,68,45,43,1,48,100,100,20,0,100,0
"exp2",94,4,4,61,51,37,2,28,60,100,40,0,80,0
"exp2",94,4,5,17,28,100,39,41,0,100,100,20,80,0
"exp2",94,5,1,10,100,5,6,37,40,100,20,20,40,0
"exp2",94,5,2,2,84,27,23,23,100,60,60,40,0,0
"exp2",94,5,3,14,81,21,21,23,60,60,80,20,20,0
"exp2",94,5,4,9,76,33,28,45,80,60,100,60,40,0
"exp2",94,5,5,4,2,7,10,67,80,0,0,20,40,0
"exp2",94,6,1,22,84,21,24,23,60,40,60,0,60,0
"exp2",94,6,2,16,16,18,52,36,80,0,40,80,20,0
"exp2",94,6,3,10,17,9,13,93,0,20,60,40,80,0
"exp2",94,6,4,3,97,2,3,88,100,80,80,100,100,0
"exp2",94,6,5,4,46,5,6,9,0,20,20,80,20,0
"exp2",94,7,1,71,65,8,11,26,80,40,60,100,60,0
"exp2",94,7,2,15,95,9,4,4,40,80,20,0,0,0
"exp2",94,7,3,12,54,12,15,53,20,40,0,60,80,0
"exp2",94,7,4,10,100,12,13,12,40,100,100,40,0,0
"exp2",94,7,5,13,44,18,18,16,0,40,80,40,40,0
"exp2",94,8,1,4,100,4,6,7,20,60,80,80,0,0
"exp2",94,8,2,21,50,13,13,100,40,20,0,0,100,0
"exp2",94,8,3,6,11,10,10,93,80,0,20,20,80,0
"exp2",94,8,4,3,100,1,4,77,80,100,0,100,80,0
"exp2",94,8,5,5,6,13,13,6,60,20,20,80,0,0
"exp2",94,9,1,67,0,0,57,10,40,0,0,60,20,0
"exp2",94,9,2,70,57,0,0,9,60,40,0,0,60,0
"exp2",94,9,3,40,33,100,59,37,40,40,100,60,80,0
"exp2",94,9,4,23,33,56,77,2,20,40,40,80,0,0
"exp2",94,9,5,24,61,99,1,2,20,100,100,0,0,0
"exp2",94,10,1,74,43,39,24,50,60,0,40,60,100,0
"exp2",94,10,2,25,23,89,71,73,20,40,80,80,80,0
"exp2",94,10,3,13,17,12,25,60,0,40,0,20,60,0
"exp2",94,10,4,13,25,100,39,51,20,100,100,60,80,0
"exp2",94,10,5,32,31,96,57,62,40,0,80,80,60,0
"exp2",94,11,1,51,26,3,73,100,20,40,0,40,0,0
"exp2",94,11,2,2,7,73,8,11,0,100,40,0,80,0
"exp2",94,11,3,75,8,100,85,16,60,80,100,80,80,0
"exp2",94,11,4,96,11,100,78,6,100,20,100,60,20,0
"exp2",94,11,5,35,37,30,26,26,40,40,20,40,60,0
"exp2",94,12,1,69,63,66,68,4,40,40,40,60,20,0
"exp2",94,12,2,11,11,98,7,18,0,20,80,0,20,0
"exp2",94,12,3,14,14,59,77,12,40,60,40,80,80,0
"exp2",94,12,4,100,71,51,12,12,100,100,60,0,40,0
"exp2",94,12,5,89,51,75,75,31,100,60,60,80,60,0
"exp2",94,13,1,67,38,17,97,26,60,20,0,80,100,0
"exp2",94,13,2,54,23,23,94,6,20,20,100,80,80,0
"exp2",94,13,3,11,12,17,86,46,0,60,40,60,80,0
"exp2",94,13,4,66,26,24,23,21,40,100,20,20,20,0
"exp2",94,13,5,100,0,0,100,0,100,40,80,100,0,0
"exp2",94,14,1,81,26,86,14,20,60,20,80,20,80,0
"exp2",94,14,2,92,84,77,71,17,80,80,60,60,80,0
"exp2",94,14,3,0,39,100,37,11,0,40,80,20,40,0
"exp2",94,14,4,100,50,50,93,0,100,60,20,100,0,0
"exp2",94,14,5,87,63,61,61,0,80,80,40,40,0,0
"exp2",94,15,1,76,64,58,58,12,60,80,80,60,20,0
"exp2",94,15,2,39,65,22,85,28,20,100,20,80,40,0
"exp2",94,15,3,92,28,27,32,30,80,40,20,60,100,0
"exp2",94,15,4,25,25,24,80,24,20,20,60,100,60,0
"exp2",94,15,5,66,58,25,100,20,60,100,60,100,40,0
"exp2",94,16,1,98,66,96,76,20,100,60,100,80,40,0
"exp2",94,16,2,6,63,37,37,27,0,40,20,20,100,0
"exp2",94,16,3,93,86,15,32,16,80,80,0,40,80,0
"exp2",94,16,4,68,93,90,5,13,40,80,60,20,60,0
"exp2",94,16,5,87,19,8,89,0,80,20,0,100,0,0
"exp2",94,17,1,11,12,15,28,63,0,40,0,40,40,0
"exp2",94,17,2,15,28,20,34,61,100,60,100,20,60,0
"exp2",94,17,3,11,14,24,77,25,60,40,80,60,0,0
"exp2",94,17,4,17,21,20,32,47,20,20,40,40,60,0
"exp2",94,17,5,4,9,24,81,36,0,80,60,80,20,0
"exp2",94,18,1,41,41,18,70,100,20,40,0,100,0,0
"exp2",94,18,2,77,57,75,63,50,60,60,100,40,40,0
"exp2",94,18,3,80,10,100,7,8,60,0,100,0,100,0
"exp2",94,18,4,58,45,96,100,42,40,20,80,80,60,0
"exp2",94,18,5,9,33,66,100,100,0,40,60,80,0,0
"exp2",94,19,1,61,63,63,31,89,100,80,100,60,100,0
"exp2",94,19,2,0,63,61,53,30,0,100,80,60,20,0
"exp2",94,19,3,30,65,69,68,89,20,80,80,80,80,0
"exp2",94,19,4,13,69,69,37,98,20,80,80,40,80,0
"exp2",94,19,5,60,24,83,2,81,100,20,100,0,60,0
"exp2",94,20,1,5,94,39,40,79,20,100,100,60,40,0
"exp2",94,20,2,31,62,8,10,38,80,80,0,0,20,0
"exp2",94,20,3,14,14,1,0,89,60,20,0,40,80,0
"exp2",94,20,4,7,86,0,0,38,80,100,0,0,20,0
"exp2",94,20,5,1,1,1,1,100,0,0,80,0,100,0
"exp2",95,1,1,0,10,79,100,0,80,60,100,20,40,0
"exp2",95,1,2,0,0,78,100,0,100,0,40,40,60,0
"exp2",95,1,3,31,90,7,0,11,100,80,20,0,20,0
"exp2",95,1,4,0,0,100,39,0,80,40,100,60,0,0
"exp2",95,1,5,0,11,88,88,0,80,40,80,60,80,0
"exp2",95,2,1,89,49,100,0,0,100,40,100,0,80,0
"exp2",95,2,2,50,0,0,0,0,20,0,0,20,80,0
"exp2",95,2,3,96,98,0,0,2,80,100,20,0,40,0
"exp2",95,2,4,88,93,3,73,0,60,80,20,60,100,0
"exp2",95,2,5,83,21,50,0,39,60,20,40,20,20,0
"exp2",95,3,1,0,6,0,0,100,40,80,0,0,80,0
"exp2",95,3,2,0,0,79,50,87,80,40,80,40,60,0
"exp2",95,3,3,0,49,0,0,100,40,80,20,20,80,0
"exp2",95,3,4,11,51,100,0,0,20,80,100,0,20,0
"exp2",95,3,5,0,1,0,100,50,40,40,0,100,60,0
"exp2",95,4,1,40,60,60,40,11,100,40,40,20,40,0
"exp2",95,4,2,51,78,79,71,0,80,0,60,60,80,0
"exp2",95,4,3,49,51,69,50,39,80,40,60,40,20,0
"exp2",95,4,4,0,49,88,80,11,20,100,80,80,40,0
"exp2",95,4,5,0,69,0,0,50,20,80,0,0,20,0
"exp2",95,5,1,0,50,50,38,51,80,20,80,40,80,0
"exp2",95,5,2,79,29,61,90,21,0,40,80,80,80,0
"exp2",95,5,3,40,100,48,78,31,100,100,0,100,60,0
"exp2",95,5,4,49,100,13,90,50,20,100,20,80,40,0
"exp2",95,5,5,50,0,39,89,11,0,20,80,100,100,0
"exp2",95,6,1,80,98,21,51,0,100,100,20,60,80,0
"exp2",95,6,2,50,0,69,59,0,60,0,40,40,60,0
"exp2",95,6,3,71,0,31,51,0,80,20,80,0,100,0
"exp2",95,6,4,50,70,50,50,70,0,60,40,0,0,0
"exp2",95,6,5,69,0,49,50,79,80,0,0,20,0,0
"exp2",95,7,1,87,49,60,0,0,60,40,100,0,80,0
"exp2",95,7,2,50,31,50,93,0,0,40,20,80,100,0
"exp2",95,7,3,49,98,59,0,78,20,100,80,20,0,0
"exp2",95,7,4,51,40,71,0,0,60,40,100,0,80,0
"exp2",95,7,5,79,30,79,0,0,60,20,100,0,100,0
"exp2",95,8,1,79,0,0,0,49,40,0,100,20,40,0
"exp2",95,8,2,0,50,50,0,0,100,60,40,0,100,0
"exp2",95,8,3,79,49,78,0,49,0,60,0,20,40,0
"exp2",95,8,4,69,0,72,40,0,40,20,20,40,80,0
"exp2",95,8,5,0,0,0,0,100,60,40,80,20,0,0
"exp2",95,9,1,0,5,79,50,31,20,40,60,40,20,0
"exp2",95,9,2,0,31,49,0,0,0,60,40,0,60,0
"exp2",95,9,3,0,59,61,0,0,0,80,40,0,80,0
"exp2",95,9,4,99,59,100,10,0,100,80,100,40,80,0
"exp2",95,9,5,81,0,60,79,0,100,40,40,60,100,0
"exp2",95,10,1,80,68,5,69,0,100,40,20,100,100,0
"exp2",95,10,2,71,79,4,4,0,60,100,20,40,80,0
"exp2",95,10,3,60,61,12,61,3,80,40,40,80,40,0
"exp2",95,10,4,50,79,100,6,10,60,100,100,40,40,0
"exp2",95,10,5,81,50,20,50,51,100,60,40,60,0,0
"exp2",95,11,1,94,92,100,50,0,100,0,100,40,100,0
"exp2",95,11,2,0,49,0,78,40,0,40,20,100,20,0
"exp2",95,11,3,0,50,68,10,0,0,60,60,40,100,0
"exp2",95,11,4,89,80,100,0,9,80,20,100,0,40,0
"exp2",95,11,5,88,49,100,0,0,80,60,100,20,100,0
"exp2",95,12,1,29,20,100,21,89,40,20,100,20,80,0
"exp2",95,12,2,80,88,11,39,50,60,80,20,60,60,0
"exp2",95,12,3,0,42,100,0,0,0,20,60,0,0,0
"exp2",95,12,4,60,61,78,10,0,40,40,60,60,100,0
"exp2",95,12,5,100,7,100,50,49,80,20,100,100,20,0
"exp2",95,13,1,88,50,90,0,50,60,100,100,0,20,0
"exp2",95,13,2,79,49,81,78,20,60,80,60,80,40,0
"exp2",95,13,3,20,60,0,0,0,40,80,20,40,80,0
"exp2",95,13,4,31,88,0,0,10,40,0,20,20,40,0
"exp2",95,13,5,88,61,0,11,21,100,100,0,40,20,0
"exp2",95,14,1,97,40,21,0,21,80,40,40,40,20,0
"exp2",95,14,2,11,81,32,71,0,40,20,40,60,100,0
"exp2",95,14,3,70,70,81,59,0,60,60,60,60,100,0
"exp2",95,14,4,70,89,94,10,30,60,80,80,40,20,0
"exp2",95,14,5,98,49,94,96,0,100,80,80,80,60,0
"exp2",95,15,1,100,69,0,0,0,80,80,40,0,80,0
"exp2",95,15,2,19,90,40,50,0,40,80,60,60,60,0
"exp2",95,15,3,89,80,60,0,0,100,100,100,20,100,0
"exp2",95,15,4,50,61,80,51,50,60,80,100,80,20,0
"exp2",95,15,5,0,0,61,49,0,20,20,60,40,100,0
"exp2",95,16,1,79,70,20,0,0,60,0,40,20,60,0
"exp2",95,16,2,0,79,50,0,0,0,0,60,0,100,0
"exp2",95,16,3,89,70,88,0,31,100,20,80,40,0,0
"exp2",95,16,4,0,79,70,50,0,0,0,80,80,60,0
"exp2",95,16,5,0,89,0,50,0,40,0,0,60,60,0
"exp2",95,17,1,0,0,88,0,78,100,100,40,0,40,0
"exp2",95,17,2,11,40,51,100,49,60,100,60,100,40,0
"exp2",95,17,3,11,0,49,89,0,0,40,60,60,20,0
"exp2",95,17,4,0,0,69,100,0,80,20,40,80,20,0
"exp2",95,17,5,0,0,49,10,100,100,20,100,100,100,0
"exp2",95,18,1,100,70,49,0,0,100,40,100,20,80,0
"exp2",95,18,2,0,89,20,0,0,40,0,40,100,40,0
"exp2",95,18,3,69,79,50,0,0,80,40,40,100,20,0
"exp2",95,18,4,0,89,77,49,0,20,20,100,0,80,0
"exp2",95,18,5,89,0,49,0,0,100,80,80,80,0,0
"exp2",95,19,1,0,59,19,100,0,60,80,40,80,80,0
"exp2",95,19,2,0,59,29,100,0,100,60,100,60,40,0
"exp2",95,19,3,0,79,0,0,0,40,0,0,0,20,0
"exp2",95,19,4,0,31,0,88,0,20,100,0,60,0,0
"exp2",95,19,5,0,30,11,3,100,80,60,40,40,100,0
"exp2",95,20,1,0,0,0,49,90,80,0,40,80,100,0
"exp2",95,20,2,78,0,70,0,0,20,0,60,0,20,0
"exp2",95,20,3,50,0,49,0,70,40,0,0,40,60,0
"exp2",95,20,4,49,20,59,12,100,40,40,80,40,80,0
"exp2",95,20,5,22,49,21,79,10,40,0,0,80,40,0
"exp2",96,1,1,24,75,0,8,63,40,100,0,0,100,0
"exp2",96,1,2,1,52,97,90,3,0,40,100,60,20,0
"exp2",96,1,3,35,72,5,34,24,60,100,20,40,100,0
"exp2",96,1,4,25,3,4,64,35,40,0,0,40,60,0
"exp2",96,1,5,61,40,67,23,0,100,60,80,40,0,0
"exp2",96,2,1,54,1,100,100,36,40,0,100,100,100,0
"exp2",96,2,2,0,34,0,84,58,0,20,0,100,60,0
"exp2",96,2,3,34,73,83,34,23,20,80,60,40,80,0
"exp2",96,2,4,53,96,82,43,11,40,100,80,20,40,0
"exp2",96,2,5,83,4,47,1,26,80,0,60,0,20,0
"exp2",96,3,1,23,40,22,53,2,40,20,20,40,0,0
"exp2",96,3,2,33,43,74,43,48,100,40,80,20,60,0
"exp2",96,3,3,25,13,44,81,42,80,40,20,100,60,0
"exp2",96,3,4,23,0,36,48,54,40,0,60,40,60,0
"exp2",96,3,5,13,14,63,82,41,80,40,100,60,100,0
"exp2",96,4,1,37,4,87,4,55,80,0,60,0,80,0
"exp2",96,4,2,3,58,0,0,61,20,100,0,0,40,0
"exp2",96,4,3,12,15,56,95,42,20,20,40,80,100,0
"exp2",96,4,4,17,42,0,34,6,20,100,0,20,0,0
"exp2",96,4,5,34,42,70,50,2,80,60,40,40,20,0
"exp2",96,5,1,60,100,49,55,9,60,100,80,40,40,0
"exp2",96,5,2,71,57,13,85,15,60,40,20,80,20,0
"exp2",96,5,3,16,100,0,48,56,20,100,0,40,60,0
"exp2",96,5,4,14,52,61,91,63,20,40,100,100,80,0
"exp2",96,5,5,54,18,43,63,0,80,20,100,80,0,0
"exp2",96,6,1,72,100,56,66,4,100,80,80,100,20,0
"exp2",96,6,2,36,94,6,46,78,40,100,20,40,80,0
"exp2",96,6,3,26,87,63,63,32,40,80,80,100,40,0
"exp2",96,6,4,26,96,26,27,83,40,80,40,40,60,0
"exp2",96,6,5,52,0,34,73,0,60,0,60,80,0,0
"exp2",96,7,1,83,49,25,41,54,100,20,80,60,100,0
"exp2",96,7,2,67,81,7,7,2,60,60,20,20,0,0
"exp2",96,7,3,63,53,4,6,44,40,40,100,60,20,0
"exp2",96,7,4,80,66,6,26,35,100,60,80,80,20,0
"exp2",96,7,5,87,15,0,15,1,80,0,0,20,0,0
"exp2",96,8,1,35,42,8,34,56,20,20,20,80,100,0
"exp2",96,8,2,52,50,0,44,64,100,40,0,80,60,0
"exp2",96,8,3,37,11,11,44,0,60,20,40,40,0,0
"exp2",96,8,4,34,16,0,44,82,40,20,0,40,80,0
"exp2",96,8,5,2,38,4,2,73,0,60,0,0,100,0
"exp2",96,9,1,2,0,71,81,5,0,0,40,60,20,0
"exp2",96,9,2,36,23,1,63,23,100,60,0,40,40,0
"exp2",96,9,3,34,28,83,1,26,100,80,80,0,60,0
"exp2",96,9,4,0,0,56,78,0,0,0,80,60,0,0
"exp2",96,9,5,0,42,90,59,0,0,80,100,40,0,0
"exp2",96,10,1,61,4,96,19,3,80,20,60,40,40,0
"exp2",96,10,2,26,16,100,65,24,20,80,100,100,60,0
"exp2",96,10,3,2,20,100,8,0,0,60,100,40,20,0
"exp2",96,10,4,26,14,56,44,7,80,60,40,60,40,0
"exp2",96,10,5,26,4,89,51,3,80,20,60,80,40,0
"exp2",96,11,1,76,24,83,3,6,60,40,60,0,20,0
"exp2",96,11,2,63,7,4,55,33,80,100,0,60,100,0
"exp2",96,11,3,3,3,2,3,89,0,20,0,0,80,0
"exp2",96,11,4,85,4,51,2,59,100,60,40,60,80,0
"exp2",96,11,5,76,1,95,5,33,60,60,100,0,40,0
"exp2",96,12,1,46,27,54,3,25,60,60,40,0,100,0
"exp2",96,12,2,56,15,92,56,29,100,40,100,40,80,0
"exp2",96,12,3,51,9,82,74,16,80,40,80,100,20,0
"exp2",96,12,4,26,25,82,53,18,20,80,80,40,80,0
"exp2",96,12,5,44,15,82,32,7,60,40,60,20,80,0
"exp2",96,13,1,3,6,44,63,2,0,20,60,40,0,0
"exp2",96,13,2,4,6,86,89,14,0,40,80,60,40,0
"exp2",96,13,3,63,8,33,61,5,80,40,20,80,40,0
"exp2",96,13,4,42,21,2,80,3,20,60,0,100,40,0
"exp2",96,13,5,52,12,2,28,7,40,40,0,20,20,0
"exp2",96,14,1,84,1,88,15,8,100,0,80,40,40,0
"exp2",96,14,2,89,13,35,35,3,100,40,20,80,40,0
"exp2",96,14,3,1,3,53,46,14,0,40,40,40,80,0
"exp2",96,14,4,46,2,77,46,6,20,0,60,40,40,0
"exp2",96,14,5,81,6,43,24,8,80,40,20,80,80,0
"exp2",96,15,1,74,14,16,42,13,60,20,40,40,100,0
"exp2",96,15,2,36,40,22,0,26,20,60,100,0,80,0
"exp2",96,15,3,83,36,53,17,16,100,100,80,40,60,0
"exp2",96,15,4,86,17,60,33,8,80,60,100,40,20,0
"exp2",96,15,5,76,44,57,25,6,60,100,40,40,40,0
"exp2",96,16,1,84,12,43,1,45,60,80,40,0,100,0
"exp2",96,16,2,54,10,54,5,42,40,100,40,0,20,0
"exp2",96,16,3,71,6,8,8,73,80,80,100,80,60,0
"exp2",96,16,4,35,5,26,4,43,20,100,20,40,20,0
"exp2",96,16,5,38,2,33,8,98,40,0,60,40,100,0
"exp2",96,17,1,16,15,18,25,91,20,20,40,60,80,0
"exp2",96,17,2,6,4,14,25,52,20,60,40,20,20,0
"exp2",96,17,3,33,39,28,1,10,60,60,80,0,0,0
"exp2",96,17,4,24,2,38,28,54,80,20,80,60,40,0
"exp2",96,17,5,26,6,0,23,100,100,20,0,40,80,0
"exp2",96,18,1,3,2,48,10,78,0,20,40,80,60,0
"exp2",96,18,2,44,3,2,57,3,40,100,0,80,0,0
"exp2",96,18,3,53,2,4,28,46,80,20,0,40,20,0
"exp2",96,18,4,51,5,5,32,63,60,100,0,60,40,0
"exp2",96,18,5,24,11,54,3,90,20,80,80,0,60,0
"exp2",96,19,1,2,25,1,95,53,0,60,0,100,100,0
"exp2",96,19,2,2,0,28,44,84,0,0,60,60,80,0
"exp2",96,19,3,26,37,57,93,3,60,60,60,100,0,0
"exp2",96,19,4,5,39,45,17,46,0,80,40,20,40,0
"exp2",96,19,5,34,0,71,0,45,60,0,80,0,60,0
"exp2",96,20,1,1,33,18,17,95,0,60,100,60,100,0
"exp2",96,20,2,7,54,14,16,44,40,100,60,60,20,0
